dt,LandAverageTemperature,LandAverageTemperatureUncertainty,LandMovingAverageTemperature12
1750-01-01,3.0340000000000003,3.574,
1750-02-01,3.083,3.702,
1750-03-01,5.626,3.076,
1750-04-01,8.49,2.451,
1750-05-01,11.573,2.072,
1750-06-01,12.937,1.724,
1750-07-01,15.868,1.911,
1750-08-01,14.75,2.231,
1750-09-01,11.412999999999998,2.637,
1750-10-01,6.366999999999999,2.668,
1750-11-01,,,
1750-12-01,2.772,2.97,
1751-01-01,2.495,3.469,
1751-02-01,0.963,3.827,
1751-03-01,5.8,3.051,
1751-04-01,7.67,2.3680000000000003,
1751-05-01,,,
1751-06-01,13.827,1.801,
1751-07-01,,,
1751-08-01,14.405,2.296,
1751-09-01,10.673,2.656,
1751-10-01,,,
1751-11-01,,,
1751-12-01,,,
1752-01-01,0.3480000000000003,3.789,
1752-02-01,,,
1752-03-01,5.806,3.192,
1752-04-01,8.264999999999999,2.398,
1752-05-01,,,
1752-06-01,,,
1752-07-01,,,
1752-08-01,,,
1752-09-01,,,
1752-10-01,7.838999999999999,2.754,
1752-11-01,7.335,2.747,
1752-12-01,5.086,2.982,
1753-01-01,2.039,3.478,
1753-02-01,0.7149999999999999,6.341,
1753-03-01,5.424,2.929,
1753-04-01,8.272,3.177,
1753-05-01,12.186,3.111,
1753-06-01,14.585,2.59,
1753-07-01,15.092,1.929,
1753-08-01,14.148,2.4530000000000003,
1753-09-01,13.322,2.5380000000000003,8.836916666666665
1753-10-01,8.962,2.585,8.9305
1753-11-01,5.353,2.807,8.765333333333333
1753-12-01,0.5589999999999997,4.174,8.388083333333334
1754-01-01,1.574,5.02,8.349333333333334
1754-02-01,-1.2489999999999997,7.492000000000001,8.185666666666666
1754-03-01,3.677,3.3360000000000003,8.040083333333333
1754-04-01,11.61,3.293,8.31825
1754-05-01,11.936,3.937,8.297416666666665
1754-06-01,14.388,3.366,8.281
1754-07-01,14.681,2.401,8.24675
1754-08-01,13.556,1.892,8.197416666666665
1754-09-01,11.129,2.318,8.014666666666667
1754-10-01,9.582,2.529,8.066333333333333
1754-11-01,6.1610000000000005,3.048,8.133666666666665
1754-12-01,4.587,3.299,8.469333333333333
1755-01-01,1.067,4.6930000000000005,8.427083333333334
1755-02-01,-0.1080000000000001,5.857,8.522166666666667
1755-03-01,3.607,3.909,8.516333333333334
1755-04-01,9.263,3.372,8.32075
1755-05-01,12.880999999999998,4.151,8.399500000000002
1755-06-01,15.38,5.322,8.482166666666666
1755-07-01,14.397,1.936,8.4585
1755-08-01,13.515,2.381,8.455083333333334
1755-09-01,11.773,3.4160000000000004,8.508750000000001
1755-10-01,9.97,3.931,8.541083333333333
1755-11-01,5.957999999999999,4.021,8.524166666666668
1755-12-01,2.564,3.215,8.355583333333334
1756-01-01,3.887,3.513,8.590583333333333
1756-02-01,5.666,4.265,9.07175
1756-03-01,4.192,5.574,9.1205
1756-04-01,10.042,3.752,9.185416666666667
1756-05-01,14.163999999999998,2.608,9.292333333333334
1756-06-01,14.547,3.213,9.222916666666666
1756-07-01,13.906,2.192,9.182
1756-08-01,13.437,2.175,9.175500000000001
1756-09-01,12.652,2.954,9.24875
1756-10-01,7.3119999999999985,2.201,9.02725
1756-11-01,4.225,2.86,8.882833333333332
1756-12-01,2.165,3.841,8.849583333333333
1757-01-01,-0.2760000000000002,4.022,8.502666666666666
1757-02-01,3.704,4.261,8.339166666666666
1757-03-01,4.529,3.638,8.36725
1757-04-01,8.245999999999999,4.303999999999999,8.217583333333332
1757-05-01,13.039,4.98,8.123833333333332
1757-06-01,17.115,4.59,8.337833333333334
1757-07-01,17.61,4.322,8.646499999999998
1757-08-01,17.91,4.035,9.01925
1757-09-01,14.852,3.189,9.202583333333331
1757-10-01,6.481999999999998,3.173,9.133416666666665
1757-11-01,4.032,2.643,9.117333333333333
1757-12-01,1.0210000000000004,5.155,9.022
1758-01-01,-1.5029999999999997,7.349,8.91975
1758-02-01,0.8059999999999999,3.753,8.67825
1758-03-01,3.765,3.3680000000000003,8.614583333333334
1758-04-01,7.209999999999999,2.986,8.52825
1758-05-01,9.715,3.091,8.25125
1758-06-01,13.139,2.055,7.9199166666666665
1758-07-01,13.847,3.608,7.6063333333333345
1758-08-01,11.818,2.979,7.0986666666666665
1758-09-01,10.028,2.347,6.696666666666665
1758-10-01,1.8939999999999992,2.332,6.314333333333334
1758-11-01,6.955,3.2430000000000003,6.557916666666666
1758-12-01,3.249,3.244,6.743583333333333
1759-01-01,5.013999999999999,3.673,7.286666666666666
1759-02-01,4.082,5.966,7.559666666666666
1759-03-01,4.52,3.958,7.622583333333332
1759-04-01,5.983,3.159,7.520333333333333
1759-05-01,10.189,2.503,7.559833333333333
1759-06-01,13.512,2.232,7.590916666666668
1759-07-01,12.526,2.65,7.480833333333333
1759-08-01,14.587,5.626,7.711583333333333
1759-09-01,12.626,3.235,7.928083333333333
1759-10-01,8.267000000000001,2.983,8.459166666666667
1759-11-01,4.268000000000002,3.167,8.23525
1759-12-01,0.2469999999999999,4.995,7.985083333333335
1760-01-01,-0.8109999999999999,4.567,7.499666666666666
1760-02-01,2.436,3.535,7.362500000000001
1760-03-01,1.864,4.666,7.141166666666667
1760-04-01,7.435999999999999,2.669,7.262250000000001
1760-05-01,10.661,1.857,7.301583333333333
1760-06-01,11.945,2.14,7.170999999999999
1760-07-01,12.887,2.567,7.201083333333333
1760-08-01,13.917,2.789,7.14525
1760-09-01,11.197,3.865,7.026166666666668
1760-10-01,6.7010000000000005,3.422,6.895666666666666
1760-11-01,5.436,2.3480000000000003,6.992999999999999
1760-12-01,2.553,2.642,7.1851666666666665
1761-01-01,0.6000000000000001,4.779,7.30275
1761-02-01,2.735,3.775,7.327666666666666
1761-03-01,5.976,3.225,7.670333333333333
1761-04-01,7.321000000000001,1.652,7.66075
1761-05-01,13.451,1.709,7.893249999999999
1761-06-01,16.820999999999998,3.1660000000000004,8.299583333333333
1761-07-01,19.021,2.696,8.81075
1761-08-01,15.331,2.013,8.928583333333334
1761-09-01,12.534999999999998,4.075,9.040083333333333
1761-10-01,7.2269999999999985,3.932,9.083916666666667
1761-11-01,5.089,2.248,9.055
1761-12-01,-0.8370000000000002,4.468,8.772499999999999
1762-01-01,6.8660000000000005,3.776,9.294666666666666
1762-02-01,4.801,7.88,9.466833333333334
1762-03-01,3.5280000000000005,4.138999999999999,9.262833333333333
1762-04-01,9.019,2.199,9.404333333333334
1762-05-01,10.880999999999998,3.044,9.190166666666666
1762-06-01,13.499,3.3110000000000004,8.913333333333332
1762-07-01,14.72,1.966,8.554916666666665
1762-08-01,13.992,3.329,8.443333333333333
1762-09-01,10.326,3.2260000000000004,8.25925
1762-10-01,6.156000000000001,2.879,8.17
1762-11-01,6.367000000000001,3.354,8.2765
1762-12-01,3.123,3.188,8.6065
1763-01-01,1.3690000000000002,6.415,8.148416666666668
1763-02-01,0.7709999999999999,4.102,7.812583333333333
1763-03-01,1.5760000000000003,4.635,7.649916666666667
1763-04-01,7.870999999999999,2.275,7.55425
1763-05-01,10.701,2.736,7.53925
1763-06-01,12.271,2.224,7.436916666666668
1763-07-01,16.391,1.754,7.576166666666668
1763-08-01,14.126,2.157,7.5873333333333335
1763-09-01,11.378,2.827,7.675
1763-10-01,5.535,2.9610000000000003,7.62325
1763-11-01,4.588,2.08,7.4750000000000005
1763-12-01,3.384,3.653,7.49675
1764-01-01,1.741,3.628,7.52775
1764-02-01,6.162000000000001,2.8680000000000003,7.976999999999999
1764-03-01,5.521,2.488,8.30575
1764-04-01,7.879999999999999,3.159,8.306500000000002
1764-05-01,11.175,4.55,8.346
1764-06-01,11.723,1.707,8.300333333333333
1764-07-01,12.507,3.256,7.976666666666667
1764-08-01,12.282,1.259,7.823
1764-09-01,10.696,2.236,7.766166666666667
1764-10-01,10.011,2.515,8.139166666666666
1764-11-01,5.791,2.8280000000000003,8.239416666666665
1764-12-01,5.315,2.809,8.400333333333334
1765-01-01,3.78,4.928,8.57025
1765-02-01,3.832,3.156,8.376083333333334
1765-03-01,6.859,2.442,8.487583333333333
1765-04-01,9.013,1.4480000000000002,8.581999999999999
1765-05-01,10.734000000000002,1.928,8.545250000000001
1765-06-01,10.832999999999998,1.453,8.471083333333333
1765-07-01,13.953,2.375,8.591583333333332
1765-08-01,13.12,1.872,8.661416666666666
1765-09-01,10.993,1.705,8.686166666666667
1765-10-01,7.904,1.533,8.510583333333335
1765-11-01,5.603,3.737,8.494916666666667
1765-12-01,2.399,2.556,8.251916666666666
1766-01-01,-0.7930000000000001,4.766,7.870833333333333
1766-02-01,4.896,3.741,7.959499999999999
1766-03-01,6.062,2.802,7.893083333333333
1766-04-01,8.007,2.084,7.80925
1766-05-01,11.228,1.555,7.850416666666667
1766-06-01,13.653,3.745,8.085416666666665
1766-07-01,13.555,2.341,8.05225
1766-08-01,13.758,2.5980000000000003,8.105416666666667
1766-09-01,12.25,2.855,8.210166666666668
1766-10-01,8.465,1.491,8.256916666666667
1766-11-01,7.4540000000000015,3.774,8.411166666666666
1766-12-01,2.333,2.278,8.405666666666667
1767-01-01,-0.6430000000000002,5.6560000000000015,8.418166666666666
1767-02-01,3.932,4.973,8.337833333333334
1767-03-01,7.022,4.418,8.417833333333334
1767-04-01,6.278,3.557,8.27375
1767-05-01,10.193,1.501,8.1875
1767-06-01,14.112,1.426,8.22575
1767-07-01,13.361,2.559,8.209583333333333
1767-08-01,14.597,1.466,8.2795
1767-09-01,11.675,2.313,8.231583333333333
1767-10-01,9.027,1.611,8.278416666666667
1767-11-01,7.915,3.775,8.316833333333333
1767-12-01,1.189,2.297,8.2215
1768-01-01,-2.08,3.027,8.101750000000001
1768-02-01,0.5060000000000002,3.04,7.81625
1768-03-01,2.446,2.157,7.434916666666666
1768-04-01,6.92,1.84,7.488416666666667
1768-05-01,9.066,2.4330000000000003,7.394500000000001
1768-06-01,12.489999999999998,1.729,7.259333333333333
1768-07-01,13.875,2.552,7.302166666666667
1768-08-01,12.352,2.046,7.115083333333334
1768-09-01,10.824000000000002,1.504,7.0441666666666665
1768-10-01,7.728999999999999,2.5580000000000003,6.936
1768-11-01,4.581,2.02,6.658166666666666
1768-12-01,2.667,2.286,6.781333333333333
1769-01-01,2.305,3.76,7.14675
1769-02-01,2.164,2.527,7.284916666666667
1769-03-01,4.57,2.225,7.461916666666667
1769-04-01,8.966999999999997,3.105,7.6325
1769-05-01,12.873,1.753,7.949749999999999
1769-06-01,15.142,1.727,8.17075
1769-07-01,14.461,3.669,8.219583333333334
1769-08-01,13.494000000000002,1.604,8.31475
1769-09-01,11.25,1.598,8.35025
1769-10-01,5.296999999999999,2.395,8.147583333333333
1769-11-01,2.79,2.267,7.998333333333332
1769-12-01,-0.9780000000000002,2.291,7.694583333333333
1770-01-01,1.974,4.275,7.667000000000001
1770-02-01,4.105,4.129,7.828749999999999
1770-03-01,1.612,2.276,7.582249999999999
1770-04-01,9.788,3.516,7.650666666666666
1770-05-01,9.996,1.27,7.410916666666668
1770-06-01,11.884,3.395,7.1394166666666665
1770-07-01,11.621,2.658,6.90275
1770-08-01,11.413,3.14,6.729333333333333
1770-09-01,10.724,1.51,6.6855
1770-10-01,8.661,1.6030000000000002,6.965833333333333
1770-11-01,5.791,2.7260000000000004,7.215916666666668
1770-12-01,4.734,2.87,7.691916666666667
1771-01-01,5.101,4.287,7.9525
1771-02-01,-0.2739999999999999,3.218,7.587583333333334
1771-03-01,2.814,3.237,7.68775
1771-04-01,5.716999999999999,2.647,7.3485000000000005
1771-05-01,9.626,3.088,7.317666666666668
1771-06-01,14.104,1.403,7.502666666666666
1771-07-01,13.828,1.435,7.686583333333332
1771-08-01,14.204,2.246,7.9191666666666665
1771-09-01,11.363,1.515,7.972416666666667
1771-10-01,10.317,1.721,8.110416666666666
1771-11-01,4.916,2.952,8.0375
1771-12-01,2.522,3.506,7.853166666666667
1772-01-01,1.253,4.624,7.5325
1772-02-01,1.4780000000000002,5.962999999999999,7.6785
1772-03-01,3.057,2.206,7.6987499999999995
1772-04-01,8.857999999999997,1.524,7.9605
1772-05-01,9.531,1.844,7.952583333333333
1772-06-01,12.646999999999998,2.4290000000000003,7.8311666666666655
1772-07-01,14.581,1.409,7.893916666666667
1772-08-01,14.098,1.641,7.885083333333333
1772-09-01,10.303,1.334,7.796749999999999
1772-10-01,9.268,1.386,7.709333333333333
1772-11-01,7.736000000000001,2.582,7.944333333333333
1772-12-01,5.5120000000000005,2.624,8.1935
1773-01-01,-0.4369999999999998,2.9330000000000003,8.052666666666667
1773-02-01,1.4209999999999998,3.0210000000000004,8.047916666666666
1773-03-01,4.4220000000000015,2.083,8.161666666666667
1773-04-01,9.415,2.095,8.208083333333333
1773-05-01,12.764,2.537,8.4775
1773-06-01,12.811,1.259,8.491166666666667
1773-07-01,14.484000000000002,1.085,8.483083333333333
1773-08-01,13.624,1.162,8.443583333333335
1773-09-01,12.488,1.676,8.625666666666667
1773-10-01,9.206,1.874,8.620500000000002
1773-11-01,3.369,4.817,8.256583333333333
1773-12-01,5.090999999999998,3.787,8.2215
1774-01-01,-0.3249999999999997,4.557,8.230833333333333
1774-02-01,4.914,5.124,8.521916666666668
1774-03-01,5.643,2.779,8.623666666666667
1774-04-01,10.153,3.849,8.685166666666667
1774-05-01,16.025,2.535,8.956916666666666
1774-06-01,15.371,3.891,9.170250000000001
1774-07-01,16.521,3.806,9.339999999999998
1774-08-01,14.099,1.947,9.379583333333333
1774-09-01,10.936,2.115,9.25025
1774-10-01,8.59,2.625,9.198916666666667
1774-11-01,3.029,4.4830000000000005,9.170583333333333
1774-12-01,0.31,3.2710000000000004,8.772166666666667
1775-01-01,4.261,3.435,9.154333333333334
1775-02-01,6.4270000000000005,3.139,9.280416666666666
1775-03-01,7.758999999999999,2.394,9.45675
1775-04-01,7.951999999999999,1.538,9.273333333333332
1775-05-01,11.399,1.846,8.887833333333333
1775-06-01,12.314,2.805,8.633083333333333
1775-07-01,14.719,1.058,8.482916666666666
1775-08-01,14.435,1.093,8.510916666666667
1775-09-01,11.095999999999998,1.459,8.52425
1775-10-01,10.372,2.116,8.672749999999999
1775-11-01,8.179,4.56,9.101916666666666
1775-12-01,1.2839999999999998,2.404,9.183083333333332
1776-01-01,-0.8059999999999999,4.467,8.760833333333332
1776-02-01,4.825,3.762,8.627333333333334
1776-03-01,4.652,2.388,8.368416666666667
1776-04-01,7.439999999999999,1.404,8.325750000000001
1776-05-01,10.475,5.237,8.24875
1776-06-01,14.564,2.4330000000000003,8.43625
1776-07-01,14.108,1.3030000000000002,8.385333333333334
1776-08-01,14.837,3.437,8.418833333333334
1776-09-01,10.602,2.065,8.377666666666666
1776-10-01,8.059999999999999,2.152,8.185
1776-11-01,5.87,2.7880000000000003,7.992583333333332
1776-12-01,5.021,2.934,8.304
1777-01-01,6.021000000000001,3.11,8.872916666666667
1777-02-01,4.9190000000000005,5.268,8.880749999999999
1777-03-01,5.572,2.307,8.957416666666665
1777-04-01,6.361999999999999,1.401,8.867583333333334
1777-05-01,11.389,2.117,8.94375
1777-06-01,12.323,1.607,8.757
1777-07-01,12.743,1.078,8.64325
1777-08-01,12.815,1.269,8.47475
1777-09-01,11.379,2.692,8.539499999999999
1777-10-01,6.956,3.464,8.4475
1777-11-01,5.529,2.276,8.419083333333333
1777-12-01,3.067,2.725,8.25625
1778-01-01,2.521,3.544,7.964583333333334
1778-02-01,6.093999999999999,3.569,8.0625
1778-03-01,4.604,4.151,7.981833333333333
1778-04-01,10.983999999999998,1.69,8.366999999999999
1778-05-01,11.286,1.673,8.358416666666665
1778-06-01,11.731,3.975,8.309083333333334
1778-07-01,15.037,2.216,8.50025
1778-08-01,12.869000000000002,2.658,8.50475
1778-09-01,13.377,2.35,8.67125
1778-10-01,8.049,3.608,8.762333333333332
1778-11-01,3.854,2.675,8.62275
1778-12-01,2.101,2.361,8.542250000000001
1779-01-01,1.4700000000000002,2.802,8.454666666666666
1779-02-01,5.14,4.959,8.375166666666667
1779-03-01,6.9670000000000005,3.017,8.572083333333333
1779-04-01,9.965,3.0860000000000003,8.487166666666665
1779-05-01,14.18,1.863,8.728333333333333
1779-06-01,12.547,2.14,8.796333333333333
1779-07-01,13.659,1.858,8.681500000000002
1779-08-01,13.799,1.4780000000000002,8.758999999999999
1779-09-01,12.683,1.809,8.701166666666667
1779-10-01,9.35,1.544,8.809583333333334
1779-11-01,5.7700000000000005,2.258,8.96925
1779-12-01,2.269,3.256,8.98325
1780-01-01,2.515,3.438,9.070333333333332
1780-02-01,4.08,3.179,8.982000000000001
1780-03-01,5.724,2.381,8.878416666666666
1780-04-01,13.732,3.0580000000000003,9.192333333333334
1780-05-01,15.756999999999998,1.419,9.323749999999999
1780-06-01,14.747,2.9810000000000003,9.507083333333332
1780-07-01,16.183,1.3,9.717416666666667
1780-08-01,12.947,3.131,9.646416666666667
1780-09-01,8.844,2.104,9.3265
1780-10-01,9.376,1.873,9.328666666666667
1780-11-01,6.706,2.596,9.406666666666668
1780-12-01,2.584,3.5580000000000003,9.432916666666666
1781-01-01,2.401,4.948,9.423416666666666
1781-02-01,2.267,3.5810000000000004,9.272333333333334
1781-03-01,4.772,2.443,9.193
1781-04-01,6.922999999999999,2.076,8.625583333333333
1781-05-01,11.102,1.838,8.237666666666668
1781-06-01,11.678,1.385,7.981916666666667
1781-07-01,14.285,1.696,7.8237499999999995
1781-08-01,14.140999999999998,1.004,7.9232499999999995
1781-09-01,10.303999999999998,3.69,8.044916666666667
1781-10-01,8.546999999999999,1.2819999999999998,7.975833333333333
1781-11-01,7.523,1.676,8.043916666666666
1781-12-01,3.2880000000000003,4.427,8.102583333333333
1782-01-01,0.3410000000000002,3.547,7.930916666666666
1782-02-01,0.6389999999999998,4.862,7.795249999999999
1782-03-01,2.565,2.221,7.611333333333332
1782-04-01,8.617999999999999,2.154,7.752583333333334
1782-05-01,10.989999999999998,1.474,7.74325
1782-06-01,13.800999999999998,1.517,7.920166666666667
1782-07-01,13.925,2.96,7.8901666666666666
1782-08-01,15.683,2.487,8.018666666666666
1782-09-01,12.398,1.7280000000000002,8.193166666666665
1782-10-01,8.978,1.826,8.229083333333334
1782-11-01,4.956,2.4730000000000003,8.015166666666667
1782-12-01,1.921,3.358,7.90125
1783-01-01,-1.4310000000000005,5.292999999999998,7.753583333333332
1783-02-01,5.2940000000000005,3.683,8.141499999999999
1783-03-01,4.799,2.597,8.327666666666667
1783-04-01,8.574,1.564,8.324
1783-05-01,11.819,2.906,8.393083333333333
1783-06-01,14.34,1.541,8.438
1783-07-01,13.069,1.3430000000000002,8.366666666666667
1783-08-01,13.970999999999998,1.6130000000000002,8.224
1783-09-01,9.957999999999998,1.439,8.020666666666665
1783-10-01,7.356999999999998,2.6210000000000004,7.885583333333333
1783-11-01,2.196,2.2,7.6555833333333325
1783-12-01,2.224,3.133,7.680833333333333
1784-01-01,2.596,3.347,8.016416666666666
1784-02-01,0.989,2.842,7.657666666666667
1784-03-01,3.919,3.258,7.584333333333333
1784-04-01,8.142000000000001,1.272,7.548333333333333
1784-05-01,10.013,1.538,7.397833333333334
1784-06-01,12.803,1.8,7.269749999999999
1784-07-01,14.947,1.803,7.4262500000000005
1784-08-01,15.861,2.595,7.583749999999999
1784-09-01,10.265999999999998,1.068,7.609416666666667
1784-10-01,6.835999999999999,1.68,7.566
1784-11-01,4.557,2.522,7.7627500000000005
1784-12-01,3.415,3.343,7.861999999999999
1785-01-01,0.865,2.754,7.71775
1785-02-01,1.045,2.408,7.722416666666668
1785-03-01,2.289,4.215,7.586583333333333
1785-04-01,6.379,1.45,7.439666666666667
1785-05-01,9.853,2.088,7.426333333333332
1785-06-01,13.744000000000002,2.653,7.5047500000000005
1785-07-01,14.468,2.215,7.464833333333332
1785-08-01,14.466,2.046,7.348583333333334
1785-09-01,10.497,1.143,7.3678333333333335
1785-10-01,7.350999999999999,1.732,7.41075
1785-11-01,5.526,2.261,7.491499999999999
1785-12-01,1.873,1.909,7.363
1786-01-01,0.7630000000000001,2.436,7.354499999999999
1786-02-01,2.657,2.463,7.488833333333333
1786-03-01,5.648,2.27,7.76875
1786-04-01,9.318,3.079,8.013666666666667
1786-05-01,11.582999999999998,2.387,8.157833333333334
1786-06-01,13.035,1.295,8.098749999999999
1786-07-01,15.294,2.311,8.167583333333333
1786-08-01,14.455,3.35,8.166666666666666
1786-09-01,12.158,2.9330000000000003,8.305083333333334
1786-10-01,7.712000000000001,1.4380000000000002,8.335166666666666
1786-11-01,5.7410000000000005,3.837,8.353083333333332
1786-12-01,0.7339999999999995,2.506,8.258166666666666
1787-01-01,2.845,3.176,8.431666666666667
1787-02-01,2.563,2.842,8.423833333333333
1787-03-01,4.698,3.1260000000000003,8.344666666666667
1787-04-01,7.7719999999999985,1.5219999999999998,8.215833333333334
1787-05-01,11.403,1.364,8.200833333333334
1787-06-01,14.369000000000002,2.099,8.312
1787-07-01,13.451,2.425,8.158416666666666
1787-08-01,13.555,1.4369999999999998,8.083416666666666
1787-09-01,10.357,1.5630000000000002,7.933333333333333
1787-10-01,7.7719999999999985,3.312,7.9383333333333335
1787-11-01,5.801,2.844,7.943333333333334
1787-12-01,1.7959999999999998,2.631,8.031833333333333
1788-01-01,0.7350000000000001,2.9930000000000003,7.855999999999999
1788-02-01,3.5810000000000004,4.039,7.940833333333333
1788-03-01,5.336,3.057,7.994
1788-04-01,8.713999999999999,2.657,8.0725
1788-05-01,10.428,1.336,7.991250000000001
1788-06-01,13.808,1.262,7.944500000000001
1788-07-01,16.468,2.9160000000000004,8.195916666666667
1788-08-01,13.885,1.5319999999999998,8.223416666666667
1788-09-01,11.699000000000002,1.261,8.33525
1788-10-01,9.349,2.132,8.466666666666667
1788-11-01,6.111000000000001,1.682,8.4925
1788-12-01,1.2519999999999998,5.827000000000001,8.447166666666666
1789-01-01,3.706,4.039,8.69475
1789-02-01,1.675,2.576,8.535916666666667
1789-03-01,3.989,1.595,8.423666666666668
1789-04-01,7.693999999999999,1.507,8.338666666666667
1789-05-01,11.666,2.228,8.441833333333333
1789-06-01,13.507,1.042,8.41675
1789-07-01,15.462,1.922,8.332916666666668
1789-08-01,13.84,1.298,8.329166666666667
1789-09-01,12.018,1.189,8.355749999999999
1789-10-01,7.39,1.836,8.1925
1789-11-01,5.964,1.586,8.18025
1789-12-01,3.099,1.606,8.334166666666667
1790-01-01,2.444,1.94,8.229000000000001
1790-02-01,2.9730000000000003,2.5980000000000003,8.337166666666667
1790-03-01,4.582,1.914,8.386583333333332
1790-04-01,6.052999999999999,2.314,8.249833333333333
1790-05-01,10.357,1.057,8.140749999999999
1790-06-01,13.746,1.226,8.160666666666666
1790-07-01,13.812,1.6569999999999998,8.023166666666667
1790-08-01,13.925,1.269,8.03025
1790-09-01,11.233,1.524,7.964833333333334
1790-10-01,8.577,1.297,8.06375
1790-11-01,5.331,1.565,8.011000000000001
1790-12-01,2.755,2.899,7.982333333333333
1791-01-01,1.493,5.035,7.903083333333334
1791-02-01,3.466,2.44,7.944166666666667
1791-03-01,4.79,2.249,7.961500000000001
1791-04-01,9.127,1.617,8.217666666666668
1791-05-01,9.859,1.256,8.176166666666665
1791-06-01,13.231,1.314,8.13325
1791-07-01,13.612,1.0590000000000002,8.116583333333333
1791-08-01,13.744000000000002,0.807,8.1015
1791-09-01,11.677,1.248,8.1385
1791-10-01,8.08,1.019,8.097083333333334
1791-11-01,6.206,1.793,8.17
1791-12-01,3.526,1.568,8.234250000000001
1792-01-01,0.3480000000000003,2.516,8.138833333333332
1792-02-01,3.62,2.434,8.151666666666667
1792-03-01,4.428999999999999,1.692,8.121583333333334
1792-04-01,7.994,1.368,8.027166666666666
1792-05-01,11.321,1.101,8.149000000000001
1792-06-01,13.581,1.406,8.178166666666666
1792-07-01,14.212,1.362,8.228166666666667
1792-08-01,12.281,1.395,8.106250000000001
1792-09-01,12.491,1.072,8.174083333333334
1792-10-01,8.097000000000001,1.39,8.1755
1792-11-01,5.306,2.145,8.100499999999998
1792-12-01,3.388,2.524,8.089
